,image_filename,FAME_0,FAME,FAME_variance,logreg_0,logreg,logreg_variance
36,05-06-501-I-T-user22,-1.8943544768180176,-1.8943544768180176,0.0,3.845012870088732e-05,3.845012870088732e-05,0.0
37,05-06-501-W-T-user158,1.7166474411101689,1.7166474411101689,0.0,0.03767154968722404,0.03767154968722404,0.0
38,05-15-634-I-T-user77,1.4122431688726025,1.4122431688726025,0.0,0.01454285989250504,0.01454285989250504,0.0
39,05-15-634-W-T-user78,0.343558832519264,0.343558832519264,0.0,0.0011790538884319665,0.0011790538884319665,0.0
40,05-44-437-I-T-user114,3.9381570731338975,3.9381570731338975,0.0,0.456890733302851,0.456890733302851,0.0
41,05-44-437-W-T-user115,4.011870268396248,4.011870268396248,0.0,0.5230459326570219,0.5230459326570219,0.0
42,05-49-922-I-T-user9,3.807815430453593,3.807815430453593,0.0,0.23962899519033276,0.23962899519033276,0.0
43,05-49-922-W-T-user10,3.4508348002114,3.4508348002114,0.0,0.6386798672639986,0.6386798672639986,0.0
44,05-50-814-I-T-user19,-2.4930848831053787,-2.4930848831053787,0.0,7.171286278986412e-05,7.171286278986412e-05,0.0
45,06-18-285-I-B-user112,2.887630988389564,2.887630988389564,0.0,0.06823937264731843,0.06823937264731843,0.0
46,06-18-285-W-B-user113,2.2771336125540445,2.2771336125540445,0.0,0.06815230291343713,0.06815230291343713,0.0
47,06-44-152-I-B-user90,1.4279085204681667,1.4279085204681667,0.0,0.03153912362368888,0.03153912362368888,0.0
48,06-44-152-W-B-user91,2.7700789483047448,2.7700789483047448,0.0,0.20868293606210114,0.20868293606210114,0.0
49,06-50-611-I-B-user1,1.7298089951619875,1.7298089951619875,0.0,0.009230907472810563,0.009230907472810563,0.0
50,06-50-611-W-B-user74,2.365954337896289,2.365954337896289,0.0,0.05211180497674638,0.05211180497674638,0.0
51,06-57-279-I-B-user22,1.5811736395957077,1.5811736395957077,0.0,0.006219872360630688,0.006219872360630688,0.0
52,06-57-279-W-B-user50,2.7324091362693084,2.7324091362693084,0.0,0.3439918241540392,0.3439918241540392,0.0
53,07-53-382-I-T-user148,3.5921229468721894,3.5921229468721894,0.0,0.24354836403056496,0.24354836403056496,0.0
54,07-53-382-W-T-user147,4.46263247990382,4.46263247990382,0.0,0.9332539130907664,0.9332539130907664,0.0
55,08-33-112-I-B-user129,3.27032407639558,3.27032407639558,0.0,0.3968121700641736,0.3968121700641736,0.0
56,08-33-112-W-B-user130,-0.26202887601979885,-0.26202887601979885,0.0,0.0010845930732793145,0.0010845930732793145,0.0
57,09-02-798-I-T-user114,3.5543766739458738,3.5543766739458738,0.0,0.39888899372156217,0.39888899372156217,0.0
58,09-14-629-I-B-user54,2.2589613350756914,2.2589613350756914,0.0,0.04003886673061633,0.04003886673061633,0.0
59,09-14-629-W-B-user55,4.875998512575803,4.875998512575803,0.0,0.8011994669107639,0.8011994669107639,0.0
60,09-18-253-I-B-user96,2.120317152716682,2.120317152716682,0.0,0.0109907973663081,0.0109907973663081,0.0
61,09-18-253-W-B-user97,2.965470737764468,2.965470737764468,0.0,0.3542719871418199,0.3542719871418199,0.0
62,09-32-917-I-T-user101,3.341994259684917,3.341994259684917,0.0,0.6596548215050592,0.6596548215050592,0.0
63,09-32-917-W-T-user100,4.234018029305913,4.234018029305913,0.0,0.8446020600761747,0.8446020600761747,0.0
64,09-44-142-I-B-user64,3.2263258379360105,3.2263258379360105,0.0,0.09283021147664502,0.09283021147664502,0.0
65,09-44-142-W-B-user63,2.842961257692792,2.842961257692792,0.0,0.09130837869325834,0.09130837869325834,0.0
66,10-48-352-I-T-user22,2.9260750850204484,2.9260750850204484,0.0,0.5947568841666969,0.5947568841666969,0.0
67,10-48-352-W-T-user38,5.317048063416964,5.317048063416964,0.0,0.9619987017793517,0.9619987017793517,0.0
68,11-09-515-I-T-user130,2.865010678231125,2.865010678231125,0.0,0.10790548159777458,0.10790548159777458,0.0
69,11-09-515-W-T-user150,4.66499401975933,4.66499401975933,0.0,0.9645742917450368,0.9645742917450368,0.0
70,11-17-124-I-B-user52,3.810985766144878,3.810985766144878,0.0,0.4075033929743336,0.4075033929743336,0.0
71,11-17-124-W-B-user53,3.69517870207528,3.69517870207528,0.0,0.71792742401782,0.71792742401782,0.0
72,11-22-452-I-B-user85,2.684046319038338,2.684046319038338,0.0,0.16717796116444947,0.16717796116444947,0.0
73,11-22-452-W-B-user86,2.702110125679812,2.702110125679812,0.0,0.06907869070964717,0.06907869070964717,0.0
74,11-22-778-I-B-user102,1.1702185307439006,1.1702185307439006,0.0,0.01001994798717861,0.01001994798717861,0.0
75,11-22-778-W-B-user103,1.7743621742593385,1.7743621742593385,0.0,0.05572488298065517,0.05572488298065517,0.0
76,11-26-504-I-B-user96,1.6805970114165527,1.6805970114165527,0.0,0.0011013115402999881,0.0011013115402999881,0.0
77,11-26-504-W-B-user160,0.6012524670065886,0.6012524670065886,0.0,0.0058110741395946295,0.0058110741395946295,0.0
78,11-44-333-I-B-user156,4.365722341751261,4.365722341751261,0.0,0.8764150067340042,0.8764150067340042,0.0
79,11-44-333-W-B-user157,3.5780930356717486,3.5780930356717486,0.0,0.7134658029114374,0.7134658029114374,0.0
80,11-45-95-I-B-user22,-0.20756956391643835,-0.20756956391643835,0.0,0.00016309032861573235,0.00016309032861573235,0.0
81,11-45-95-W-B-user158,1.7138022861760147,1.7138022861760147,0.0,0.038392737911417917,0.038392737911417917,0.0
82,11-59-155-I-T-user117,2.8191634096240468,2.8191634096240468,0.0,0.12999256007428747,0.12999256007428747,0.0
83,11-59-155-W-T-user118,2.251410884889704,2.251410884889704,0.0,0.1180036348602461,0.1180036348602461,0.0
84,12-03-237-I-B-user126,3.8260054799470886,3.8260054799470886,0.0,0.6193932997606135,0.6193932997606135,0.0
85,12-03-237-W-B-user127,4.946642819653097,4.946642819653097,0.0,0.547401011557901,0.547401011557901,0.0
86,12-05-243-I-T-user1,1.5940066910681274,1.5940066910681274,0.0,0.02166661350187697,0.02166661350187697,0.0
87,12-05-243-W-T-user8,3.828791178198292,3.828791178198292,0.0,0.8557670737710918,0.8557670737710918,0.0
88,12-07-438-I-T-user1,2.6540527002944128,2.6540527002944128,0.0,0.02896482621544845,0.02896482621544845,0.0
89,12-07-438-W-T-user62,0.8436505362326194,0.8436505362326194,0.0,0.006869865206167021,0.006869865206167021,0.0
90,12-23-235-I-B-user22,3.0593251160452284,3.0593251160452284,0.0,0.2915599669065187,0.2915599669065187,0.0
91,12-23-235-W-B-user104,4.738462707160892,4.738462707160892,0.0,0.6738984303355157,0.6738984303355157,0.0
92,12-24-294-I-B-user1,1.5241305265316158,1.5241305265316158,0.0,0.018294406081862846,0.018294406081862846,0.0
93,12-24-294-W-B-user155,3.5548279376066367,3.5548279376066367,0.0,0.43181230273724375,0.43181230273724375,0.0
94,12-38-74-I-T-user132,4.320723846112475,4.320723846112475,0.0,0.3002026782872881,0.3002026782872881,0.0
95,12-38-74-W-T-user133,1.929420398728224,1.929420398728224,0.0,0.053788899097692834,0.053788899097692834,0.0
96,12-40-292-I-B-user120,4.2728673289364165,4.2728673289364165,0.0,0.7215394147521704,0.7215394147521704,0.0
97,12-40-292-W-B-user121,0.8076132127662721,0.8076132127662721,0.0,0.004271486201671271,0.004271486201671271,0.0
98,13-01-549-I-T-user151,2.948261740751596,2.948261740751596,0.0,0.17981690248885404,0.17981690248885404,0.0
99,13-01-549-W-T-user51,2.5619269491018986,2.5619269491018986,0.0,0.1143077705065918,0.1143077705065918,0.0
100,13-11-507-I-B-user22,0.8967546973222245,0.8967546973222245,0.0,0.007005978378605226,0.007005978378605226,0.0
101,13-11-507-W-B-user110,2.4352197708783345,2.4352197708783345,0.0,0.17269154829567435,0.17269154829567435,0.0
102,13-20-248-I-B-user67,2.520085462056244,2.520085462056244,0.0,0.03406714477650077,0.03406714477650077,0.0
103,13-20-248-W-B-user68,2.2684739060798367,2.2684739060798367,0.0,0.14161204043050798,0.14161204043050798,0.0
104,13-27-771-I-T-user32,2.919618125175376,2.919618125175376,0.0,0.13896078249007554,0.13896078249007554,0.0
105,13-27-771-W-T-user33,3.4433423501532943,3.4433423501532943,0.0,0.6818562052598623,0.6818562052598623,0.0
106,14-04-955-I-B-user113,2.500982736473576,2.500982736473576,0.0,0.057295637961991476,0.057295637961991476,0.0
107,14-04-955-W-B-user112,2.953589721365306,2.953589721365306,0.0,0.1466494245782989,0.1466494245782989,0.0
108,14-08-252-I-T-user88,1.7350983375129123,1.7350983375129123,0.0,0.01423244526885357,0.01423244526885357,0.0
109,14-08-252-W-T-user89,1.323223966983396,1.323223966983396,0.0,0.042385794793310914,0.042385794793310914,0.0
110,14-08-617-I-T-user140,3.34856276272292,3.34856276272292,0.0,0.01811759023811587,0.01811759023811587,0.0
111,14-08-617-W-T-user141,1.6737445125473736,1.6737445125473736,0.0,0.0037738615443122774,0.0037738615443122774,0.0
112,14-45-849-I-B-user124,3.4978883484022685,3.4978883484022685,0.0,0.2428228453923175,0.2428228453923175,0.0
113,14-45-849-W-B-user125,2.499157697289183,2.499157697289183,0.0,0.18610533157810405,0.18610533157810405,0.0
114,15-00-532-I-B-user114,4.0128946674261226,4.0128946674261226,0.0,0.8799235607308701,0.8799235607308701,0.0
115,15-00-532-W-B-user99,2.52900499520503,2.52900499520503,0.0,0.14923396241493647,0.14923396241493647,0.0
116,15-13-468-I-T-user1,1.9190336322860209,1.9190336322860209,0.0,0.030735258659538963,0.030735258659538963,0.0
117,15-13-468-W-T-user5,4.321703484453123,4.321703484453123,0.0,0.7292547542844023,0.7292547542844023,0.0
118,15-21-96-I-T-user1,1.6767809504455418,1.6767809504455418,0.0,0.0169569675284805,0.0169569675284805,0.0
119,15-21-96-W-T-user79,4.098884693325509,4.098884693325509,0.0,0.2280416606554381,0.2280416606554381,0.0
120,15-29-238-I-T-user22,1.3529182865514056,1.3529182865514056,0.0,0.02495563479992157,0.02495563479992157,0.0
121,15-29-238-W-T-user116,2.1553372553473755,2.1553372553473755,0.0,0.07902989858463749,0.07902989858463749,0.0
122,15-58-679-I-T-user1,2.847397171692477,2.847397171692477,0.0,0.15007878692432874,0.15007878692432874,0.0
123,15-58-679-W-T-user28,3.9751405540803217,3.9751405540803217,0.0,0.5092689320748958,0.5092689320748958,0.0
124,16-14-317-I-B-user63,1.9101329934222493,1.9101329934222493,0.0,0.11704060991310675,0.11704060991310675,0.0
125,16-14-317-W-B-user64,3.6596769503350233,3.6596769503350233,0.0,0.24010172208349634,0.24010172208349634,0.0
126,16-19-112-I-T-user1,1.7049913698000854,1.7049913698000854,0.0,0.04109303005363599,0.04109303005363599,0.0
127,16-19-112-W-T-user21,0.004432990072105625,0.004432990072105625,0.0,0.0013532243662858676,0.0013532243662858676,0.0
128,16-40-42-I-B-user1,1.5948385666061808,1.5948385666061808,0.0,0.006567628213209744,0.006567628213209744,0.0
129,16-40-42-W-B-user3,2.4601980916983752,2.4601980916983752,0.0,0.11315650425702245,0.11315650425702245,0.0
130,16-48-797-I-T-user92,3.9186931308045,3.9186931308045,0.0,0.2667905278254782,0.2667905278254782,0.0
131,16-48-797-W-T-user93,3.121833199969265,3.121833199969265,0.0,0.3885980557915968,0.3885980557915968,0.0
132,16-56-369-I-T-user70,4.694845089701255,4.694845089701255,0.0,0.9712410159737108,0.9712410159737108,0.0
133,16-56-369-W-T-user71,3.113843353525352,3.113843353525352,0.0,0.3588710378044499,0.3588710378044499,0.0
134,17-10-481-I-B-user107,2.7210831715848656,2.7210831715848656,0.0,0.05407792190860024,0.05407792190860024,0.0
135,17-10-481-W-B-user108,2.0692442583199195,2.0692442583199195,0.0,0.04720839226489109,0.04720839226489109,0.0
136,17-15-163-I-B-user55,4.756851718011349,4.756851718011349,0.0,0.8287816761348078,0.8287816761348078,0.0
137,17-15-163-W-B-user54,1.6561950439899764,1.6561950439899764,0.0,0.01827683846398885,0.01827683846398885,0.0
138,18-12-410-I-B-user130,1.6880935284369478,1.6880935284369478,0.0,0.028850564258932395,0.028850564258932395,0.0
139,18-12-410-W-B-user150,4.447218203618372,4.447218203618372,0.0,0.8426530736126369,0.8426530736126369,0.0
140,18-39-581-I-T-user34,3.092987471073334,3.092987471073334,0.0,0.2347596647037367,0.2347596647037367,0.0
141,18-39-581-W-T-user35,1.096803003309848,1.096803003309848,0.0,0.0015994834658696329,0.0015994834658696329,0.0
142,18-42-263-I-T-user130,1.3199266866866104,1.3199266866866104,0.0,0.005544340942085174,0.005544340942085174,0.0
143,18-42-263-W-T-user131,2.7898322418881087,2.7898322418881087,0.0,0.11720549372680025,0.11720549372680025,0.0
144,18-43-166-I-B-user157,2.554811571979115,2.554811571979115,0.0,0.13842130047486426,0.13842130047486426,0.0
145,18-43-166-W-B-user156,4.971939263484415,4.971939263484415,0.0,0.9066739126725762,0.9066739126725762,0.0
146,18-48-414-I-T-user144,1.5182444041594847,1.5182444041594847,0.0,0.01733050361186407,0.01733050361186407,0.0
147,18-48-414-W-T-user145,1.1016101370281897,1.1016101370281897,0.0,0.003950562735884225,0.003950562735884225,0.0
148,19-04-926-I-B-user120,1.7892872936122617,1.7892872936122617,0.0,0.15371912887825473,0.15371912887825473,0.0
149,19-04-926-W-B-user121,1.6545580957969308,1.6545580957969308,0.0,0.08110071609136488,0.08110071609136488,0.0
150,19-05-68-I-T-user22,-0.24971684308805386,-0.24971684308805386,0.0,7.572555691024612e-05,7.572555691024612e-05,0.0
151,19-05-68-W-T-user158,2.0777047775286897,2.0777047775286897,0.0,0.02982409967384323,0.02982409967384323,0.0
152,19-27-616-I-B-user29,2.536120523425221,2.536120523425221,0.0,0.030604838299454807,0.030604838299454807,0.0
153,19-27-616-W-B-user30,-0.689366043041094,-0.689366043041094,0.0,0.00031604639013020093,0.00031604639013020093,0.0
154,19-35-145-I-B-user1,2.9175949299904627,2.9175949299904627,0.0,0.09343132364201008,0.09343132364201008,0.0
155,19-35-145-W-B-user152,1.0315749991777885,1.0315749991777885,0.0,0.004664928553290152,0.004664928553290152,0.0
156,20-05-755-I-T-user22,2.4129842964380366,2.4129842964380366,0.0,0.11387553839907576,0.11387553839907576,0.0
157,20-05-755-W-T-user122,3.805867844639502,3.805867844639502,0.0,0.4825856548065944,0.4825856548065944,0.0
158,20-28-731-I-T-user128,2.4777331345735085,2.4777331345735085,0.0,0.13703694268071187,0.13703694268071187,0.0
159,20-28-731-W-T-user126,4.342865685639927,4.342865685639927,0.0,0.7135351928638882,0.7135351928638882,0.0
160,20-31-480-I-B-user98,2.6301728611168844,2.6301728611168844,0.0,0.0977875756481344,0.0977875756481344,0.0
161,20-31-480-W-B-user99,2.7758492855369314,2.7758492855369314,0.0,0.032060359727015715,0.032060359727015715,0.0
162,20-38-706-I-T-user1,1.151377592773219,1.151377592773219,0.0,0.0205129888277509,0.0205129888277509,0.0
163,20-40-167-I-B-user1,1.278262532003656,1.278262532003656,0.0,0.02011737275302979,0.02011737275302979,0.0
164,20-40-167-W-B-user104,4.591571871592225,4.591571871592225,0.0,0.5597457133854612,0.5597457133854612,0.0
165,21-03-94-I-T-user114,3.4950519922752052,3.4950519922752052,0.0,0.7789224597559719,0.7789224597559719,0.0
166,21-16-706-I-T-user22,1.6690709729346036,1.6690709729346036,0.0,0.030833241343476325,0.030833241343476325,0.0
167,21-16-706-W-T-user110,2.504574945247213,2.504574945247213,0.0,0.06431495019116157,0.06431495019116157,0.0
168,21-24-649-I-T-user53,3.314751529882657,3.314751529882657,0.0,0.159390742744777,0.159390742744777,0.0
169,21-24-649-W-T-user52,3.0083766549962743,3.0083766549962743,0.0,0.07503226965903184,0.07503226965903184,0.0
170,21-37-95-I-B-user22,4.169765173009052,4.169765173009052,0.0,0.7240031983559965,0.7240031983559965,0.0
171,21-37-95-W-B-user23,3.2548904172319313,3.2548904172319313,0.0,0.4365338668149519,0.4365338668149519,0.0
172,22-05-764-I-B-user117,3.469354510076452,3.469354510076452,0.0,0.2185670434077752,0.2185670434077752,0.0
173,22-05-764-W-B-user119,0.5823534328059292,0.5823534328059292,0.0,0.0037249602995538885,0.0037249602995538885,0.0
174,22-10-468-I-T-user125,2.715020415915804,2.715020415915804,0.0,0.26009874034810376,0.26009874034810376,0.0
175,22-10-468-W-T-user124,1.215583714710828,1.215583714710828,0.0,0.0029507676236869593,0.0029507676236869593,0.0
176,22-31-901-I-T-user86,1.673615363997795,1.673615363997795,0.0,0.008750217515643675,0.008750217515643675,0.0
177,22-31-901-W-T-user87,1.8010051921615888,1.8010051921615888,0.0,0.06383036183672675,0.06383036183672675,0.0
178,22-35-549-I-T-user64,1.701745029302698,1.701745029302698,0.0,0.014922180384777285,0.014922180384777285,0.0
179,22-35-549-W-T-user63,-0.1094712207870927,-0.1094712207870927,0.0,0.0041955970839956105,0.0041955970839956105,0.0
180,22-41-332-I-T-user72,1.8153117504499925,1.8153117504499925,0.0,0.012560876499260338,0.012560876499260338,0.0
181,22-41-332-W-T-user73,0.9190881707288004,0.9190881707288004,0.0,0.0035204822189092524,0.0035204822189092524,0.0
182,24-24-724-I-T-user133,3.3691809528402583,3.3691809528402583,0.0,0.36036618024302375,0.36036618024302375,0.0
183,24-24-724-W-T-user132,3.886540049317712,3.886540049317712,0.0,0.4465783964887671,0.4465783964887671,0.0
184,24-30-926-I-B-user89,0.6492846285038638,0.6492846285038638,0.0,0.01530113153422353,0.01530113153422353,0.0
185,24-30-926-W-B-user88,2.2044428500759627,2.2044428500759627,0.0,0.01239765166244095,0.01239765166244095,0.0
186,24-43-478-I-T-user71,3.5706965318336765,3.5706965318336765,0.0,0.8249577944800556,0.8249577944800556,0.0
187,24-43-478-W-T-user70,4.024326060435095,4.024326060435095,0.0,0.7246996153313507,0.7246996153313507,0.0
188,26-15-622-I-B-user93,2.6789469801380323,2.6789469801380323,0.0,0.4643841770877408,0.4643841770877408,0.0
189,26-15-622-W-B-user92,1.9554069633419118,1.9554069633419118,0.0,0.14917484543923146,0.14917484543923146,0.0
190,26-17-966-I-T-user1,2.758893052182606,2.758893052182606,0.0,0.05329576336970095,0.05329576336970095,0.0
191,26-17-966-W-T-user152,2.1675978355572547,2.1675978355572547,0.0,0.12501778762530885,0.12501778762530885,0.0
192,27-19-148-I-B-user131,3.4644101259544544,3.4644101259544544,0.0,0.060012128001306335,0.060012128001306335,0.0
193,27-19-148-W-B-user129,1.0136125480930618,1.0136125480930618,0.0,0.017277846398838746,0.017277846398838746,0.0
194,27-35-915-I-B-user145,1.440156470763598,1.440156470763598,0.0,0.005096033858517508,0.005096033858517508,0.0
195,27-35-915-W-B-user144,1.0475041967795278,1.0475041967795278,0.0,0.004754767095396059,0.004754767095396059,0.0
196,27-37-757-I-B-user91,1.5825662988651643,1.5825662988651643,0.0,0.01993212100937446,0.01993212100937446,0.0
197,27-37-757-W-B-user90,2.483291242430043,2.483291242430043,0.0,0.043070531798459016,0.043070531798459016,0.0
198,27-51-501-I-B-user109,2.669650117603713,2.669650117603713,0.0,0.0697289916591118,0.0697289916591118,0.0
199,27-51-501-W-B-user107,1.9637924507899829,1.9637924507899829,0.0,0.02207998439762501,0.02207998439762501,0.0
200,28-32-854-I-B-user15,3.746594281938649,3.746594281938649,0.0,0.4454660999637221,0.4454660999637221,0.0
201,28-32-854-W-B-user16,1.8758839699291172,1.8758839699291172,0.0,0.13283662527648224,0.13283662527648224,0.0
202,28-32-985-I-T-user99,5.067459799330327,5.067459799330327,0.0,0.5240765947416272,0.5240765947416272,0.0
203,28-32-985-W-T-user97,4.168313971878824,4.168313971878824,0.0,0.2926270632653761,0.2926270632653761,0.0
204,28-45-33-I-T-user63,-0.07848940858463749,-0.07848940858463749,0.0,0.020560059994333645,0.020560059994333645,0.0
205,28-45-33-W-T-user64,0.746041197166547,0.746041197166547,0.0,0.004717474527131021,0.004717474527131021,0.0
206,28-52-283-I-B-user130,1.6246768673054088,1.6246768673054088,0.0,0.021640990807984067,0.021640990807984067,0.0
207,28-52-283-W-B-user150,5.085638580621262,5.085638580621262,0.0,0.9730543088682112,0.9730543088682112,0.0
208,29-09-99-I-T-user142,2.138206829878251,2.138206829878251,0.0,0.034838054028801795,0.034838054028801795,0.0
209,29-09-99-W-T-user143,0.8159526536974049,0.8159526536974049,0.0,0.019062514147414285,0.019062514147414285,0.0
210,29-48-550-I-T-user124,3.8886682146275584,3.8886682146275584,0.0,0.15791786389090892,0.15791786389090892,0.0
211,29-48-550-W-T-user125,2.4325064646958254,2.4325064646958254,0.0,0.08362594208627948,0.08362594208627948,0.0
212,30-40-756-I-B-user127,2.4350951252229045,2.4350951252229045,0.0,0.0608876232615037,0.0608876232615037,0.0
213,30-40-756-W-B-user128,2.103712906252782,2.103712906252782,0.0,0.09100232206373107,0.09100232206373107,0.0
214,30-42-250-I-B-user68,1.4483211270783949,1.4483211270783949,0.0,0.06099488283474859,0.06099488283474859,0.0
215,30-42-250-W-B-user67,0.04653021181052086,0.04653021181052086,0.0,0.003600926541411089,0.003600926541411089,0.0
216,30-46-620-I-B-user41,1.6769491334996562,1.6769491334996562,0.0,0.06319751807713317,0.06319751807713317,0.0
217,30-46-620-W-B-user42,3.9328128550141663,3.9328128550141663,0.0,0.5693423095791346,0.5693423095791346,0.0
218,30-57-338-I-T-user89,3.3380380913510077,3.3380380913510077,0.0,0.21669064685372602,0.21669064685372602,0.0
219,30-57-338-W-T-user88,1.0741916672396226,1.0741916672396226,0.0,0.009443329157331551,0.009443329157331551,0.0
220,31-08-51-I-B-user1,1.9705526487998932,1.9705526487998932,0.0,0.035508942590796004,0.035508942590796004,0.0
221,31-08-51-W-B-user161,1.7766592244114428,1.7766592244114428,0.0,0.06393527074583039,0.06393527074583039,0.0
222,31-23-340-I-T-user39,3.4482530713688804,3.4482530713688804,0.0,0.43486717198956265,0.43486717198956265,0.0
223,31-59-194-I-T-user1,-0.5434307409851442,-0.5434307409851442,0.0,0.0014197084177194758,0.0014197084177194758,0.0
224,31-59-194-W-T-user69,0.7762057373590521,0.7762057373590521,0.0,0.01223203079369342,0.01223203079369342,0.0
225,33-07-644-I-B-user70,3.5166679217028207,3.5166679217028207,0.0,0.4317295919949922,0.4317295919949922,0.0
226,33-07-644-W-B-user71,2.897601780258603,2.897601780258603,0.0,0.4836946537706135,0.4836946537706135,0.0
227,33-47-982-I-T-user118,3.39669000023842,3.39669000023842,0.0,0.11568174227573134,0.11568174227573134,0.0
228,33-47-982-W-T-user119,-0.08688669273545546,-0.08688669273545546,0.0,0.0024662663408279604,0.0024662663408279604,0.0
229,35-42-851-I-B-user122,5.120364970447938,5.120364970447938,0.0,0.5830506286984313,0.5830506286984313,0.0
230,35-42-851-W-B-user123,2.633621781852044,2.633621781852044,0.0,0.07275265853025997,0.07275265853025997,0.0
231,36-04-870-I-B-user96,3.1029242506062937,3.1029242506062937,0.0,0.0371758641866454,0.0371758641866454,0.0
232,36-04-870-W-B-user98,3.495142980179674,3.495142980179674,0.0,0.574321131330266,0.574321131330266,0.0
233,36-37-921-I-B-user85,0.2537487914008958,0.2537487914008958,0.0,0.0003712385552616276,0.0003712385552616276,0.0
234,36-37-921-W-B-user87,1.6913972233016086,1.6913972233016086,0.0,0.025926750201395142,0.025926750201395142,0.0
235,36-53-693-I-T-user109,4.2490098286984885,4.2490098286984885,0.0,0.8506748299043699,0.8506748299043699,0.0
236,36-53-693-W-T-user108,3.9217779981419967,3.9217779981419967,0.0,0.2500483165512108,0.2500483165512108,0.0
237,37-32-755-I-T-user125,3.0905087615909,3.0905087615909,0.0,0.2200837739940227,0.2200837739940227,0.0
