,Unnamed: 0,image_filename,FAME_0,FAME,FAME_variance,logreg_0,logreg,logreg_variance
81,81,11-45-95-W-B-user158,1.6816972611437464,1.6816972611437464,0.0,0.038392737911417917,0.038392737911417917,0.0
82,82,11-59-155-I-T-user117,2.577602398094132,2.577602398094132,0.0,0.12999256007428747,0.12999256007428747,0.0
83,83,11-59-155-W-T-user118,2.2778176036490176,2.2778176036490176,0.0,0.1180036348602461,0.1180036348602461,0.0
84,84,12-03-237-I-B-user126,3.753281723592104,3.753281723592104,0.0,0.6193932997606135,0.6193932997606135,0.0
85,85,12-03-237-W-B-user127,4.704745183284052,4.704745183284052,0.0,0.547401011557901,0.547401011557901,0.0
86,86,12-05-243-I-T-user1,1.5935609499957444,1.5935609499957444,0.0,0.02166661350187697,0.02166661350187697,0.0
87,87,12-05-243-W-T-user8,3.816040414451325,3.816040414451325,0.0,0.8557670737710918,0.8557670737710918,0.0
88,88,12-07-438-I-T-user1,2.4609650162497734,2.4609650162497734,0.0,0.02896482621544845,0.02896482621544845,0.0
89,89,12-07-438-W-T-user62,0.6563118490758022,0.6563118490758022,0.0,0.006869865206167021,0.006869865206167021,0.0
90,90,12-23-235-I-B-user22,3.0292854540353327,3.0292854540353327,0.0,0.2915599669065187,0.2915599669065187,0.0
91,91,12-23-235-W-B-user104,4.639234678348277,4.639234678348277,0.0,0.6738984303355157,0.6738984303355157,0.0
92,92,12-24-294-I-B-user1,1.4914632979924294,1.4914632979924294,0.0,0.018294406081862846,0.018294406081862846,0.0
93,93,12-24-294-W-B-user155,3.4136642135364936,3.4136642135364936,0.0,0.43181230273724375,0.43181230273724375,0.0
94,94,12-38-74-I-T-user132,4.2527311956354,4.2527311956354,0.0,0.3002026782872881,0.3002026782872881,0.0
95,95,12-38-74-W-T-user133,1.761434661537069,1.761434661537069,0.0,0.053788899097692834,0.053788899097692834,0.0
96,96,12-40-292-I-B-user120,4.227063721706177,4.227063721706177,0.0,0.7215394147521704,0.7215394147521704,0.0
97,97,12-40-292-W-B-user121,0.6648868336900611,0.6648868336900611,0.0,0.004271486201671271,0.004271486201671271,0.0
98,98,13-01-549-I-T-user151,2.854217791896285,2.854217791896285,0.0,0.17981690248885404,0.17981690248885404,0.0
99,99,13-01-549-W-T-user51,2.6285047886037107,2.6285047886037107,0.0,0.1143077705065918,0.1143077705065918,0.0
100,100,13-11-507-I-B-user22,0.9049689244269264,0.9049689244269264,0.0,0.007005978378605226,0.007005978378605226,0.0
101,101,13-11-507-W-B-user110,2.5116418771739086,2.5116418771739086,0.0,0.17269154829567435,0.17269154829567435,0.0
102,102,13-20-248-I-B-user67,2.4420128970166934,2.4420128970166934,0.0,0.03406714477650077,0.03406714477650077,0.0
103,103,13-20-248-W-B-user68,2.264618866175417,2.264618866175417,0.0,0.14161204043050798,0.14161204043050798,0.0
104,104,13-27-771-I-T-user32,2.725125426050639,2.725125426050639,0.0,0.13896078249007554,0.13896078249007554,0.0
105,105,13-27-771-W-T-user33,3.339624799449929,3.339624799449929,0.0,0.6818562052598623,0.6818562052598623,0.0
106,106,14-04-955-I-B-user113,2.3106017365819804,2.3106017365819804,0.0,0.057295637961991476,0.057295637961991476,0.0
107,107,14-04-955-W-B-user112,2.789201413979997,2.789201413979997,0.0,0.1466494245782989,0.1466494245782989,0.0
108,108,14-08-252-I-T-user88,1.6639490867788629,1.6639490867788629,0.0,0.01423244526885357,0.01423244526885357,0.0
109,109,14-08-252-W-T-user89,1.1624543533009541,1.1624543533009541,0.0,0.042385794793310914,0.042385794793310914,0.0
110,110,14-08-617-I-T-user140,3.1886550636067943,3.1886550636067943,0.0,0.01811759023811587,0.01811759023811587,0.0
111,111,14-08-617-W-T-user141,1.3828507729474795,1.3828507729474795,0.0,0.0037738615443122774,0.0037738615443122774,0.0
112,112,14-45-849-I-B-user124,3.5533895815539385,3.5533895815539385,0.0,0.2428228453923175,0.2428228453923175,0.0
113,113,14-45-849-W-B-user125,2.5070235820238533,2.5070235820238533,0.0,0.18610533157810405,0.18610533157810405,0.0
114,114,15-00-532-I-B-user114,3.8856422716388845,3.8856422716388845,0.0,0.8799235607308701,0.8799235607308701,0.0
115,115,15-00-532-W-B-user99,2.3686080092413797,2.3686080092413797,0.0,0.14923396241493647,0.14923396241493647,0.0
116,116,15-13-468-I-T-user1,1.9174648239517813,1.9174648239517813,0.0,0.030735258659538963,0.030735258659538963,0.0
117,117,15-13-468-W-T-user5,4.176073085870531,4.176073085870531,0.0,0.7292547542844023,0.7292547542844023,0.0
118,118,15-21-96-I-T-user1,1.638728003224022,1.638728003224022,0.0,0.0169569675284805,0.0169569675284805,0.0
119,119,15-21-96-W-T-user79,3.9557330376842166,3.9557330376842166,0.0,0.2280416606554381,0.2280416606554381,0.0
120,120,15-29-238-I-T-user22,1.1572084365993387,1.1572084365993387,0.0,0.024955634799921567,0.024955634799921567,0.0
121,121,15-29-238-W-T-user116,2.1074537919230822,2.1074537919230822,0.0,0.07902989858463749,0.07902989858463749,0.0
122,122,15-58-679-I-T-user1,2.8815295919157777,2.8815295919157777,0.0,0.15007878692432874,0.15007878692432874,0.0
123,123,15-58-679-W-T-user28,3.934673150473953,3.934673150473953,0.0,0.5092689320748958,0.5092689320748958,0.0
124,124,16-14-317-I-B-user63,1.9595824858193345,1.9595824858193345,0.0,0.11704060991310675,0.11704060991310675,0.0
125,125,16-14-317-W-B-user64,3.459890924503187,3.459890924503187,0.0,0.24010172208349634,0.24010172208349634,0.0
126,126,16-19-112-I-T-user1,1.5464469546689852,1.5464469546689852,0.0,0.04109303005363599,0.04109303005363599,0.0
127,127,16-19-112-W-T-user21,-0.1201980127878759,-0.1201980127878759,0.0,0.0013532243662858676,0.0013532243662858676,0.0
128,128,16-40-42-I-B-user1,1.645423667705734,1.645423667705734,0.0,0.006567628213209744,0.006567628213209744,0.0
129,129,16-40-42-W-B-user3,2.397686755812323,2.397686755812323,0.0,0.11315650425702245,0.11315650425702245,0.0
130,130,16-48-797-I-T-user92,3.557729804875314,3.557729804875314,0.0,0.2667905278254782,0.2667905278254782,0.0
131,131,16-48-797-W-T-user93,3.2057087946191665,3.2057087946191665,0.0,0.3885980557915968,0.3885980557915968,0.0
132,132,16-56-369-I-T-user70,4.778360052011439,4.778360052011439,0.0,0.9712410159737108,0.9712410159737108,0.0
133,133,16-56-369-W-T-user71,2.9164378254695564,2.9164378254695564,0.0,0.3588710378044499,0.3588710378044499,0.0
134,134,17-10-481-I-B-user107,2.6425378512839495,2.6425378512839495,0.0,0.05407792190860024,0.05407792190860024,0.0
135,135,17-10-481-W-B-user108,2.0758156739580604,2.0758156739580604,0.0,0.04720839226489109,0.04720839226489109,0.0
136,136,17-15-163-I-B-user55,4.639233556375366,4.639233556375366,0.0,0.8287816761348078,0.8287816761348078,0.0
137,137,17-15-163-W-B-user54,1.5525580071232836,1.5525580071232836,0.0,0.01827683846398885,0.01827683846398885,0.0
138,138,18-12-410-I-B-user130,1.382998074426128,1.382998074426128,0.0,0.028850564258932395,0.028850564258932395,0.0
139,139,18-12-410-W-B-user150,4.314114464832096,4.314114464832096,0.0,0.8426530736126369,0.8426530736126369,0.0
140,140,18-39-581-I-T-user34,3.219957728914076,3.219957728914076,0.0,0.2347596647037367,0.2347596647037367,0.0
141,141,18-39-581-W-T-user35,0.8286816929442633,0.8286816929442633,0.0,0.0015994834658696329,0.0015994834658696329,0.0
142,142,18-42-263-I-T-user130,1.1430639128952862,1.1430639128952862,0.0,0.005544340942085174,0.005544340942085174,0.0
143,143,18-42-263-W-T-user131,2.581647855271791,2.581647855271791,0.0,0.11720549372680025,0.11720549372680025,0.0
144,144,18-43-166-I-B-user157,2.5419348451268444,2.5419348451268444,0.0,0.13842130047486426,0.13842130047486426,0.0
145,145,18-43-166-W-B-user156,4.869534036424037,4.869534036424037,0.0,0.9066739126725762,0.9066739126725762,0.0
146,146,18-48-414-I-T-user144,1.3718120845685604,1.3718120845685604,0.0,0.01733050361186407,0.01733050361186407,0.0
147,147,18-48-414-W-T-user145,1.1091208336136642,1.1091208336136642,0.0,0.003950562735884225,0.003950562735884225,0.0
148,148,19-04-926-I-B-user120,1.7942361544490242,1.7942361544490242,0.0,0.15371912887825473,0.15371912887825473,0.0
149,149,19-04-926-W-B-user121,1.5498377998168982,1.5498377998168982,0.0,0.08110071609136488,0.08110071609136488,0.0
150,150,19-05-68-I-T-user22,-0.2723728414210349,-0.2723728414210349,0.0,7.572555691024612e-05,7.572555691024612e-05,0.0
151,151,19-05-68-W-T-user158,1.9092309222619024,1.9092309222619024,0.0,0.02982409967384323,0.02982409967384323,0.0
152,152,19-27-616-I-B-user29,2.30563027759334,2.30563027759334,0.0,0.030604838299454807,0.030604838299454807,0.0
153,153,19-27-616-W-B-user30,-0.9254322651344148,-0.9254322651344148,0.0,0.00031604639013020093,0.00031604639013020093,0.0
154,154,19-35-145-I-B-user1,2.837693177061423,2.837693177061423,0.0,0.09343132364201008,0.09343132364201008,0.0
155,155,19-35-145-W-B-user152,0.8820260957808728,0.8820260957808728,0.0,0.004664928553290152,0.004664928553290152,0.0
156,156,20-05-755-I-T-user22,2.331370568478087,2.331370568478087,0.0,0.11387553839907576,0.11387553839907576,0.0
157,157,20-05-755-W-T-user122,3.535087520730393,3.535087520730393,0.0,0.4825856548065944,0.4825856548065944,0.0
158,158,20-28-731-I-T-user128,2.353946783238809,2.353946783238809,0.0,0.13703694268071187,0.13703694268071187,0.0
159,159,20-28-731-W-T-user126,4.189810578216428,4.189810578216428,0.0,0.7135351928638882,0.7135351928638882,0.0
160,160,20-31-480-I-B-user98,2.5589857859854845,2.5589857859854845,0.0,0.0977875756481344,0.0977875756481344,0.0
161,161,20-31-480-W-B-user99,2.5876452491556545,2.5876452491556545,0.0,0.03206035972701572,0.03206035972701572,0.0
162,162,20-38-706-I-T-user1,1.1264539137872005,1.1264539137872005,0.0,0.0205129888277509,0.0205129888277509,0.0
163,163,20-40-167-I-B-user1,1.1716896550211562,1.1716896550211562,0.0,0.02011737275302979,0.02011737275302979,0.0
164,164,20-40-167-W-B-user104,4.452135021451904,4.452135021451904,0.0,0.5597457133854612,0.5597457133854612,0.0
165,165,21-03-94-I-T-user114,3.3785365649500876,3.3785365649500876,0.0,0.7789224597559719,0.7789224597559719,0.0
166,166,21-16-706-I-T-user22,1.4186939076319869,1.4186939076319869,0.0,0.030833241343476325,0.030833241343476325,0.0
167,167,21-16-706-W-T-user110,2.2414061499116213,2.2414061499116213,0.0,0.06431495019116157,0.06431495019116157,0.0
168,168,21-24-649-I-T-user53,3.200725852054384,3.200725852054384,0.0,0.159390742744777,0.159390742744777,0.0
169,169,21-24-649-W-T-user52,2.891724113524552,2.891724113524552,0.0,0.07503226965903184,0.07503226965903184,0.0
170,170,21-37-95-I-B-user22,4.0806709208802125,4.0806709208802125,0.0,0.7240031983559965,0.7240031983559965,0.0
171,171,21-37-95-W-B-user23,3.1103356121277868,3.1103356121277868,0.0,0.4365338668149519,0.4365338668149519,0.0
172,172,22-05-764-I-B-user117,3.319107614570324,3.319107614570324,0.0,0.2185670434077752,0.2185670434077752,0.0
173,173,22-05-764-W-B-user119,0.5226449884218312,0.5226449884218312,0.0,0.003724960299553889,0.003724960299553889,0.0
174,174,22-10-468-I-T-user125,2.7863191249101016,2.7863191249101016,0.0,0.26009874034810376,0.26009874034810376,0.0
175,175,22-10-468-W-T-user124,1.1888413294448554,1.1888413294448554,0.0,0.0029507676236869593,0.0029507676236869593,0.0
176,176,22-31-901-I-T-user86,1.4537151256992389,1.4537151256992389,0.0,0.008750217515643675,0.008750217515643675,0.0
177,177,22-31-901-W-T-user87,1.8148139668144525,1.8148139668144525,0.0,0.06383036183672675,0.06383036183672675,0.0
178,178,22-35-549-I-T-user64,1.312792480144287,1.312792480144287,0.0,0.014922180384777285,0.014922180384777285,0.0
179,179,22-35-549-W-T-user63,-0.020605861163641492,-0.020605861163641492,0.0,0.0041955970839956105,0.0041955970839956105,0.0
180,180,22-41-332-I-T-user72,1.6487538750901414,1.6487538750901414,0.0,0.012560876499260338,0.012560876499260338,0.0
181,181,22-41-332-W-T-user73,0.8917330886249193,0.8917330886249193,0.0,0.0035204822189092524,0.0035204822189092524,0.0
182,182,24-24-724-I-T-user133,3.4080014989292318,3.4080014989292318,0.0,0.36036618024302375,0.36036618024302375,0.0
183,183,24-24-724-W-T-user132,3.846154820935333,3.846154820935333,0.0,0.4465783964887671,0.4465783964887671,0.0
184,184,24-30-926-I-B-user89,0.5300504692535329,0.5300504692535329,0.0,0.01530113153422353,0.01530113153422353,0.0
185,185,24-30-926-W-B-user88,1.990386421760272,1.990386421760272,0.0,0.01239765166244095,0.01239765166244095,0.0
186,186,24-43-478-I-T-user71,3.4028934329475145,3.4028934329475145,0.0,0.8249577944800556,0.8249577944800556,0.0
187,187,24-43-478-W-T-user70,4.096334772003696,4.096334772003696,0.0,0.7246996153313507,0.7246996153313507,0.0
188,188,26-15-622-I-B-user93,2.7335169055767348,2.7335169055767348,0.0,0.4643841770877408,0.4643841770877408,0.0
189,189,26-15-622-W-B-user92,1.892945497548932,1.892945497548932,0.0,0.14917484543923146,0.14917484543923146,0.0
190,190,26-17-966-I-T-user1,2.519527789442841,2.519527789442841,0.0,0.05329576336970095,0.05329576336970095,0.0
191,191,26-17-966-W-T-user152,2.1943341292750493,2.1943341292750493,0.0,0.12501778762530885,0.12501778762530885,0.0
192,192,27-19-148-I-B-user131,3.351001963700785,3.351001963700785,0.0,0.060012128001306335,0.060012128001306335,0.0
193,193,27-19-148-W-B-user129,0.9648384040130278,0.9648384040130278,0.0,0.017277846398838746,0.017277846398838746,0.0
194,194,27-35-915-I-B-user145,1.2661239676277771,1.2661239676277771,0.0,0.005096033858517508,0.005096033858517508,0.0
195,195,27-35-915-W-B-user144,0.9475124604496036,0.9475124604496036,0.0,0.004754767095396059,0.004754767095396059,0.0
196,196,27-37-757-I-B-user91,1.605980629155335,1.605980629155335,0.0,0.01993212100937446,0.01993212100937446,0.0
197,197,27-37-757-W-B-user90,2.415323144906824,2.415323144906824,0.0,0.043070531798459016,0.043070531798459016,0.0
198,198,27-51-501-I-B-user109,2.6637756279231857,2.6637756279231857,0.0,0.0697289916591118,0.0697289916591118,0.0
199,199,27-51-501-W-B-user107,1.9954836130500304,1.9954836130500304,0.0,0.02207998439762501,0.02207998439762501,0.0
200,200,28-32-854-I-B-user15,3.8054241778326885,3.8054241778326885,0.0,0.4454660999637221,0.4454660999637221,0.0
201,201,28-32-854-W-B-user16,1.736851748350392,1.736851748350392,0.0,0.13283662527648224,0.13283662527648224,0.0
202,202,28-32-985-I-T-user99,4.880634477587211,4.880634477587211,0.0,0.5240765947416272,0.5240765947416272,0.0
203,203,28-32-985-W-T-user97,4.009374831254272,4.009374831254272,0.0,0.2926270632653761,0.2926270632653761,0.0
204,204,28-45-33-I-T-user63,-0.06321803904009471,-0.06321803904009471,0.0,0.020560059994333645,0.020560059994333645,0.0
205,205,28-45-33-W-T-user64,0.4458386445046028,0.4458386445046028,0.0,0.004717474527131021,0.004717474527131021,0.0
206,206,28-52-283-I-B-user130,1.377888116360353,1.377888116360353,0.0,0.021640990807984067,0.021640990807984067,0.0
207,207,28-52-283-W-B-user150,5.064851077545437,5.064851077545437,0.0,0.9730543088682112,0.9730543088682112,0.0
208,208,29-09-99-I-T-user142,2.1972876184576813,2.1972876184576813,0.0,0.034838054028801795,0.034838054028801795,0.0
209,209,29-09-99-W-T-user143,0.7861669114085208,0.7861669114085208,0.0,0.019062514147414285,0.019062514147414285,0.0
210,210,29-48-550-I-T-user124,3.7313979260290466,3.7313979260290466,0.0,0.15791786389090892,0.15791786389090892,0.0
211,211,29-48-550-W-T-user125,2.2367376459707304,2.2367376459707304,0.0,0.08362594208627948,0.08362594208627948,0.0
212,212,30-40-756-I-B-user127,2.3807638470862926,2.3807638470862926,0.0,0.0608876232615037,0.0608876232615037,0.0
213,213,30-40-756-W-B-user128,1.9728355385650265,1.9728355385650265,0.0,0.09100232206373107,0.09100232206373107,0.0
214,214,30-42-250-I-B-user68,1.4110592860922515,1.4110592860922515,0.0,0.06099488283474859,0.06099488283474859,0.0
215,215,30-42-250-W-B-user67,0.10866675943244708,0.10866675943244708,0.0,0.003600926541411089,0.003600926541411089,0.0
216,216,30-46-620-I-B-user41,1.412594116539304,1.412594116539304,0.0,0.06319751807713317,0.06319751807713317,0.0
217,217,30-46-620-W-B-user42,3.7800304153784974,3.7800304153784974,0.0,0.5693423095791346,0.5693423095791346,0.0
218,218,30-57-338-I-T-user89,3.391759461258024,3.391759461258024,0.0,0.216690646853726,0.216690646853726,0.0
219,219,30-57-338-W-T-user88,0.9468302069429456,0.9468302069429456,0.0,0.009443329157331551,0.009443329157331551,0.0
220,220,31-08-51-I-B-user1,1.87999061177386,1.87999061177386,0.0,0.035508942590796004,0.035508942590796004,0.0
221,221,31-08-51-W-B-user161,1.700791090210159,1.700791090210159,0.0,0.06393527074583039,0.06393527074583039,0.0
222,222,31-23-340-I-T-user39,3.4114983560975514,3.4114983560975514,0.0,0.43486717198956265,0.43486717198956265,0.0
223,223,31-59-194-I-T-user1,-0.5384729470708534,-0.5384729470708534,0.0,0.0014197084177194758,0.0014197084177194758,0.0
224,224,31-59-194-W-T-user69,0.6621265141756636,0.6621265141756636,0.0,0.01223203079369342,0.01223203079369342,0.0
225,225,33-07-644-I-B-user70,3.5599259722637107,3.5599259722637107,0.0,0.4317295919949922,0.4317295919949922,0.0
226,226,33-07-644-W-B-user71,2.744425655109381,2.744425655109381,0.0,0.4836946537706135,0.4836946537706135,0.0
227,227,33-47-982-I-T-user118,3.225414941577213,3.225414941577213,0.0,0.11568174227573134,0.11568174227573134,0.0
228,228,33-47-982-W-T-user119,-0.22249426270061254,-0.22249426270061254,0.0,0.0024662663408279604,0.0024662663408279604,0.0
